"leadId","groupCode","taalkMarket","state","campaignId","campaignName","requestNo","status","inserted","updated","error"
"20962447","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20962644","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20962880","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20964427","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20983161","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21038457","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21046030","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21046822","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21046975","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21047143","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21047813","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21047826","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21048662","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21048343","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21049863","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21048384","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20977350","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20978126","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20979067","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20979721","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"20980684","PAVET","Veteran","VA","67771621e345699491e74ba1","Veteran - PAVET - VA","92","success","0","94",""
"21052948","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21054756","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21056573","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21056236","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21056832","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21056542","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20974262","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20974560","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20964976","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20967798","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20967850","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20968866","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20647436","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20935704","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20937017","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20937127","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20938284","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20939501","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20939673","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20941074","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20941221","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20941923","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20941942","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20958325","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20958442","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20958846","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20959143","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20959097","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20958992","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20960103","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20958446","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20961079","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20961458","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20964388","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20964325","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21047179","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21046567","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21047694","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21047774","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21047637","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20977589","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20980235","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"20982050","PAVET","Veteran","KS","677711cae345699491e6f00b","Veteran - PAVET - KS","93","success","0","43",""
"21053018","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20973364","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20968887","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20940549","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20941010","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20941765","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20962256","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20962710","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"20964428","PAVET","Veteran","WY","6777166ae345699491e75ca4","Veteran - PAVET - WY","94","success","0","9",""
"21053550","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21055511","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21055919","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21055222","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20968029","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20628853","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20936054","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20939607","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20941212","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20958389","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20958434","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20958753","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20958785","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20958742","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20960008","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20959705","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20961507","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20961011","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20962646","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21048350","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21048406","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"20982571","PAVET","Veteran","CT","67770f49e345699491e6ba73","Veteran - PAVET - CT","95","success","0","22",""
"21053371","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21052988","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21054645","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21054771","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21055604","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21056544","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20974402","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20974725","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20973675","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20964659","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20967374","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20968027","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20969236","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20970470","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20937469","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20937371","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20938285","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20939454","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20939649","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20939854","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20941880","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20959353","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20959670","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20959051","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20962098","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20962647","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20982825","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21015998","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21047675","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21048277","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21048299","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20979033","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20979726","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"20982103","PAVET","Veteran","NM","67771472e345699491e7241a","Veteran - PAVET - NM","96","success","0","34",""
"21053646","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21053693","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21054768","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21055599","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21055693","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21055775","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20973694","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20974606","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20975494","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20968152","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20628766","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20936292","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20937764","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20937766","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20938512","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20938558","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20940046","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20940813","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20941192","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20941491","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20959556","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20959803","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20959787","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20960339","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20959207","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20960983","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20961389","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20961469","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20961467","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20962003","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20963073","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20998306","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21046756","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21047217","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21047304","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20980136","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20980876","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20982071","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20982246","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"20982272","PAVET","Veteran","NV","67771336e345699491e70d86","Veteran - PAVET - NV","97","success","0","39",""
"21053621","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21053682","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21054510","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21053036","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21054713","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055223","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055328","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055495","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055212","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055661","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056016","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056019","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056050","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056074","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056386","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056727","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21056828","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"21055806","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20972389","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20972483","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20973337","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20973442","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20973535","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20973676","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20974573","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20975718","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20976138","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20966976","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20967376","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20966957","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20967963","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20967754","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20967826","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20968217","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20968970","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20969139","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20969148","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20968960","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20969512","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20970824","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20744939","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20773573","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20927920","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20935569","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20935874","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20937233","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20937359","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938642","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938504","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938511","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938363","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938803","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20938777","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20939460","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20939554","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20939532","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20939593","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20939431","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20940238","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20940300","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20940473","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941209","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941394","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941416","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941442","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941580","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941872","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20941939","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20942078","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958164","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958279","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958554","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958811","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958978","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958233","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958241","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959386","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959555","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958596","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959391","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20960418","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959972","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958966","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959367","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20958207","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20959341","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20960141","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20960661","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20960987","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20961018","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20961119","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20961032","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
"20961159","PAVET","Veteran","OH","67771515e345699491e73442","Veteran - PAVET - OH","98","success","0","140",""
